3;3490004;Artesa de Segre
3;3520002;Sentiu de Sió (La)
3;3650006;Aspa
3;3710007;Avellanes i Santa Linya (Les)
3;3870005;Aitona
3;3900000;Baix Pallars
3;4040003;Balaguer
3;4110007;Barbens
3;4260009;Baronia de Rialb (La)
3;4320002;Vall de Boí (La)
3;4470005;Bassella
3;4500000;Bausen
3;4630008;Belianes
3;4790004;Bellcaire d´Urgell
3;4850006;Bell-lloc d´Urgell
3;4980001;Bellmunt d´Urgell
3;5010007;Bellpuig
3;5230008;Bellvís
3;5390004;Benavent de Segrià
3;5570005;Biosca
3;5600000;Bovera
3;5760009;Bòrdes (Es)
3;5820002;Borges Blanques (Les)
3;5950006;Bossòst
3;6090004;Cabanabona
3;6160009;Cabó
3;6210007;Camarasa
3;6370005;Canejan
3;6420002;Castellar de la Ribera
3;6740003;Castelldans
3;6800000;Castellnou de Seana
3;6930008;Castelló de Farfanya
3;7070005;Castellserà
3;7140003;Cava
3;7290004;Cervera
3;7350006;Cervià de les Garrigues
3;7400000;Ciutadilla
3;7530008;Clariana de Cardener
3;7660009;Cogul (El)
3;7720002;Coll de Nargó
3;7880001;Corbins
3;7910007;Cubells
3;8120002;Espluga Calba (L´)
3;8270005;Espot
3;8510007;Estaràs
3;8640003;Esterri d´Àneu
3;8700000;Esterri de Cardós
3;8860009;Estamariu
3;8990004;Farrera
3;9250006;Floresta (La)
3;9310007;Fondarella
3;9460009;Foradada
3;9620002;Fuliola (La)
3;9780001;Fulleda
3;9840003;Gavet de la Conca
3;9970005;Golmés
3;10180001;Granadella (La)
3;10230008;Granja d´Escarp (La)
3;10390004;Granyanella
3;10440003;Granyena de Segarra
3;10570005;Granyena de les Garrigues
3;10950006;Guimerà
3;11090004;Guissona
3;11160009;Guixers
3;11210007;Ivars de Noguera
3;11370005;Ivars d´Urgell
3;11420002;Ivorra
3;11550006;Isona i Conca Dellà
3;11800000;Juncosa
3;11930008;Juneda
3;12070005;Lleida
3;12140003;Les
3;12290004;Linyola
3;12350006;Lladorre
3;12400000;Lladurs
3;12530008;Llardecans
3;12660009;Llavorsí
